Diwali for a second-generation Indian-Australian,https://www.abc.net.au/life/diwali-for-a-second-generation-indian-australian/10481118
The Indian-Australian millennials who are choosing arranged marriage,https://www.abc.net.au/news/2018-08-15/why-indian-australian-millennials-choosing-arranged-marriage/10113718
India and Australia: Why the two countries such close business partners,https://www.abc.net.au/news/2017-05-12/india-and-australia-why-are-the-two-countries-so-close/8516708
'Do I feel Aussie?': What it means to be a third culture kid,https://www.abc.net.au/news/2018-09-08/what-means-third-culture-kid/10205100
Golden Future: Riverina oil is doing big business in India,https://www.abc.net.au/news/2018-03-18/golden-future:-riverina-oil-is-doing-big-business/9561010
Domestic violence: Dowry abuse sparks push to change laws in Australia,https://www.abc.net.au/news/2017-07-29/dowry-abuse-domestic-violence-kasish-story/8745118
Florence: Award-winning Australian mobile video game takes players on emotional journey of a relationship,https://www.abc.net.au/news/2018-10-17/florence-mobile-game-represents-asian-australian-love-story/10360222
Holi has Indian families stockpiling colours ahead of second Brisbane festival,https://www.abc.net.au/news/2018-03-03/brisbane-second-holi-festival-celebrates-migration/9502950
"'We paid you $35,000 and we got nothing': Migration business investigated for alleged visa rip-off",https://www.abc.net.au/news/2018-02-27/migration-business-investigated-for-alleged-visa-rip-off/9455358
Bollywood dance the ticket to celebrating 50 years of Indian culture in Adelaide,https://www.abc.net.au/news/2017-03-25/bollywood-key-to-50-years-indian-culture-in-adelaide/8385286
Diwali for a second-generation Indian-Australian,https://www.abc.net.au/life/diwali-for-a-second-generation-indian-australian/10481118
The Indian-Australian millennials who are choosing arranged marriage,https://www.abc.net.au/news/2018-08-15/why-indian-australian-millennials-choosing-arranged-marriage/10113718
India and Australia: Why the two countries such close business partners,https://www.abc.net.au/news/2017-05-12/india-and-australia-why-are-the-two-countries-so-close/8516708
'Do I feel Aussie?': What it means to be a third culture kid,https://www.abc.net.au/news/2018-09-08/what-means-third-culture-kid/10205100
Golden Future: Riverina oil is doing big business in India,https://www.abc.net.au/news/2018-03-18/golden-future:-riverina-oil-is-doing-big-business/9561010
Domestic violence: Dowry abuse sparks push to change laws in Australia,https://www.abc.net.au/news/2017-07-29/dowry-abuse-domestic-violence-kasish-story/8745118
Florence: Award-winning Australian mobile video game takes players on emotional journey of a relationship,https://www.abc.net.au/news/2018-10-17/florence-mobile-game-represents-asian-australian-love-story/10360222
Holi has Indian families stockpiling colours ahead of second Brisbane festival,https://www.abc.net.au/news/2018-03-03/brisbane-second-holi-festival-celebrates-migration/9502950
"'We paid you $35,000 and we got nothing': Migration business investigated for alleged visa rip-off",https://www.abc.net.au/news/2018-02-27/migration-business-investigated-for-alleged-visa-rip-off/9455358
Bollywood dance the ticket to celebrating 50 years of Indian culture in Adelaide,https://www.abc.net.au/news/2017-03-25/bollywood-key-to-50-years-indian-culture-in-adelaide/8385286
"Section 18C: What racial vilification complaints have been upheld, dismissed by a judge?",https://www.abc.net.au/news/2017-03-21/18c-racial-vilification-complaints-upheld-and-dismissed-in-court/8374284
"Australian, Indian celebrations 'will ring hollow until women's rights are respected'",https://www.abc.net.au/news/2017-01-26/australia-day-india-day-opinion-piece-pallavi-sinha/8205108
The pressure from within: How our communities may exacerbate family violence,https://www.abc.net.au/news/2016-11-25/opinion-pallavi-sinha-domestic-violence-cald-communities/8047232
Diwali: Time to shine a light on Australia's 'bamboo ceiling',https://www.abc.net.au/news/2016-10-30/opinion-diwali-shine-light-on-australias-bamboo-ceiling/7970946
A fair go: How Indian doctor Yadu Singh became a community leader,https://www.abc.net.au/news/2016-10-25/indian-doctors-immigration-experience-he-learnt-about-a-fair-go/7960734
Twenty20 Champions League cancelled over lack of fan interest,https://www.abc.net.au/news/2015-07-15/twenty20-champions-league-axed-over-fans-flop/6622850
Parramatta Park stabbing: Husband of woman killed in western Sydney 'heard her scream',https://www.abc.net.au/news/2015-03-09/husband-of-woman-killed-in-parramatta-park-flies-in-from-india/6291164
Calls for wider support within Australian migrant communities to address domestic violence rates,https://www.abc.net.au/news/2015-02-20/calls-for-wider-support-within-australian-migrant-communities-t/6151388
